Count,Text,User,User_location,User Continent,User_verified,fav_count,rt_count,tweet_date
1396,"<U+0001F449>HIRING - PLEASE SHARE <U+0001F448>

Engineer: BJ5860-IN
<U+0001F4B2>Salary: 60 - 75k 
-----

#cabinet #furniture #nkba #kcma #cma� https://t.co/1OelmD5W4J",WoodJOBS,,,,,,14-04-2021
1397,"<U+0001F449>HIRING - PLEASE SHARE <U+0001F448>

Engineer: BJ5860-IN
<U+0001F4B2>Salary: 60 - 75k 
-----

#cabinet #furniture #nkba #kcma #cma� https://t.co/U88BBWo8vT",RogerLo85521791,,,,,,14-04-2021
1398,"<U+0001F31F>HIRING - PLEASE SHARE - HIRING<U+0001F31F>
________________
FABRICATION DIVISION MANAGER
(CUSTOM METAL FABRICATOR)
LOCATION:� https://t.co/RLmibJJ7QV",MetalRecruiters,,,,,,14-04-2021
1399,"RT @_ANKESHOfficial: Hi everyone - I am looking for a role which can be any of these Python Developer, Data Analyst, Web Developer. 
Thank�",iPythonistaBot,,,,,,14-04-2021
1400,"RT @_ANKESHOfficial: Hi everyone - I am looking for a role which can be any of these Python Developer, Data Analyst, Web Developer. 
Thank�",DjangoBot_,,,,,,14-04-2021
1401,"Senior Software Engineer  Click to see the job requirements and APPLY : https://t.co/c6JhDfsESx 
April 12, 2021 at� https://t.co/ywwVubUoua",CA_jobvacancies,,,,,,14-04-2021
1402,"RT @Teamkarrar1894: Kotak hiring

#career #recruitment #recruiting #jobs #team #careers #fresher #talentacquisition #hr #intern #jobsearch�",jobsnwalkin,,,,,,14-04-2021
1403,We are currently seeking dynamic and highly skilled Union Payroll Coordinators and Customer Support Specialists to� https://t.co/DG4S3NekFf,askrevolution,,,,,,14-04-2021
1404,"Kotak hiring

#career #recruitment #recruiting #jobs #team #careers #fresher #talentacquisition #hr #intern� https://t.co/h4q7Oq9NX1",Teamkarrar1894,,,,,,14-04-2021
1405,"Vantagepoint ai, LLC has a great Senior Inside Sales Executive opportunity. Learn more or Jobvite a friend to join� https://t.co/yoyjRbmiHx",FindTampaJobs,,,,,,14-04-2021
1406,Are you #opentowork with our team in @hhmusicmanc? Build your career with us! #employability https://t.co/sjLaay5Oxm,hhyouthjazz,,,,,,14-04-2021
1407,"Hi, My name is Matt, I'm a 2D Concept artist / Illustrator, here is a selection of work from my portfolio (I am ope� https://t.co/OEIx9Lqech",mattessomart,,,,,,14-04-2021
1408,"We're Hiring!

GovData are looking for a #Healthcare #Recruitment #Reviewer!

Could this be your next career move?� https://t.co/Z55d99oXGL",GovDataLtd,,,,,,14-04-2021
1409,"RT @Teamkarrar1894: IKS HEALTH RECRUITMENT

#career #recruitment #recruiting #jobs #team #careers #fresher #talentacquisition #hr #intern #�",jobsnwalkin,,,,,,14-04-2021
1410,"IKS HEALTH RECRUITMENT

#career #recruitment #recruiting #jobs #team #careers #fresher #talentacquisition #hr� https://t.co/Czz5LgvrNm",Teamkarrar1894,,,,,,14-04-2021
1411,"RT @hhyouthjazz: Are you #opentowork?
Do you want to join our amazing team #hhmusicmanc
Want to know more???
#employability #legacy #hhmusi�",bevcr,,,,,,14-04-2021
1412,https://t.co/CXixUICtRr - Facilities Manager at Southport Aerospace Centre  #HarrisJobs   #Jobs   #Hiring   #hiring� https://t.co/OddMTyRFq0,harrisconsult,,,,,,14-04-2021
1413,https://t.co/CXixUICtRr - Executive Director at Pharmacists Manitoba #NonProfitJobs #HarrisJobs   #Jobs   #Hiring� https://t.co/pB7aro0r74,harrisconsult,,,,,,14-04-2021
1414,Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connectio� https://t.co/y9p2Eg01bF,Pet_Pal_TRG,,,,,,14-04-2021
1415,"Are you #opentowork?
Do you want to join our amazing team #hhmusicmanc
Want to know more???
#employability #legacy� https://t.co/oQa2pimhU4",hhyouthjazz,,,,,,14-04-2021
1416,https://t.co/CXixUICtRr - Design Manager at Nu-Fab Regina #HarrisJobs   #Jobs   #Hiring   #hiring #OpenToWork� https://t.co/6jpjdoBx2U,harrisconsult,,,,,,14-04-2021
1417,https://t.co/CXixUICtRr - Labour Relations Officer at Interlake-Eastern Regional Health Authority #HarrisJobs� https://t.co/ceSyMQ0bOU,harrisconsult,,,,,,14-04-2021
1418,https://t.co/CXixUICtRr - Executive Director at Victoria General Hospital Foundation #HarrisJobs   #Jobs   #Hiring� https://t.co/4xIFBqlqpE,harrisconsult,,,,,,14-04-2021
1419,https://t.co/CXixUICtRr - Assistant to the President &amp; Campaign Coordinator at the Royal Aviation Museum� https://t.co/t8n4sNbC8t,harrisconsult,,,,,,14-04-2021
1420,@eatinginmycar Also that #OpenToWork is supposed to mean that they are looking for another job I think lol.,NotDickWarlock,,,,,,14-04-2021
1421,"Vantagepoint ai, LLC has a great Senior Business Development Executive opportunity. Learn more or Jobvite a friend� https://t.co/8SDNHWjd4I",FindTampaJobs,,,,,,14-04-2021
1422,"HIRING ( PLEASE SHARE ) 
Finishing Leader: JOS1809 - OKLAHOMA
Starting base salary: $60-90K 

#woodfinisher #awi� https://t.co/hVIL9Lsp2d",RogerLo85521791,,,,,,14-04-2021
1423,"HIRING ( PLEASE SHARE ) 
Finishing Leader: JOS1809 - OKLAHOMA
Starting base salary: $60-90K 

#woodfinisher #awi� https://t.co/z3OIAX5UUv",WoodJOBS,,,,,,14-04-2021
1424,"Hiring passionate and driven Video Editor - Greenville, NC w/ previous exp. in editing, YouTube content preferred.� https://t.co/Bl5wV7Obq0",MaslowMedia,,,,,,14-04-2021
1425,"We�re hiring a Graduate Engineer based at our operational facility in Houston, Texas. Click on the link to view the� https://t.co/wqwFTwsLsy",Stats__Group,,,,,,14-04-2021
1426,"We�re hiring
Position: Project/Program Manager
Location: East Peoria Illinois
Email Address: kalpesh.solanki@collab� https://t.co/3LjwhfVOOk",Kalpesh78302379,,,,,,14-04-2021
1427,"We�re hiring
Position: Project Manager
Location: Austin Texas
Email Address: kalpesh.solanki@collabera.com� https://t.co/IIe9FXdHAq",Kalpesh78302379,,,,,,14-04-2021
1428,"We�re hiring
Position: IT Project Manager
Location: Plano Texas
Email Address: kalpesh.solanki@collabera.com� https://t.co/JTTg5OvCML",Kalpesh78302379,,,,,,14-04-2021
1429,RT @Civica_Careers: Are you excited by the opportunity to work with cutting-edge technologies? Do you enjoy solving challenging computing p�,vacancies_bot,,,,,,14-04-2021
1430,RT @Civica_Careers: Are you excited by the opportunity to work with cutting-edge technologies? Do you enjoy solving challenging computing p�,Adam_K_Civica,,,,,,14-04-2021
1431,RT @Civica_Careers: Are you excited by the opportunity to work with cutting-edge technologies? Do you enjoy solving challenging computing p�,OscarHCivica,,,,,,14-04-2021
1432,"We're hiring!

Position: Project Manager
Location: San Mateo, California
Email Address: kalpesh.solanki@collabera.c� https://t.co/n0RKmY9umX",Kalpesh78302379,,,,,,14-04-2021
1433,"We�re hiring
Position: DevOps Engineer
Location: Plano Texas
Email Address: kalpesh.solanki@collabera.com� https://t.co/PBlzjS6rqr",Kalpesh78302379,,,,,,14-04-2021
1434,"We�re hiring
Position: Java Developer
Location: San Antonio Texas
Email Address: kalpesh.solanki@collabera.com� https://t.co/RPDcRXMQvV",Kalpesh78302379,,,,,,14-04-2021
1435,"We�re hiring
Position: QA Analyst
Location: Plano Texas
Email Address: kalpesh.solanki@collabera.com
#QAAnalyst� https://t.co/Cp7ZINNvMS",Kalpesh78302379,,,,,,14-04-2021
1436,Are you excited by the opportunity to work with cutting-edge technologies? Do you enjoy solving challenging computi� https://t.co/RU78waCPu0,Civica_Careers,,,,,,14-04-2021
1437,Hargrove has several career opportunities across the U.S! Qualified candidates are encouraged to apply online at� https://t.co/YKaV8pHfMG,hargrove_epc,,,,,,14-04-2021
1438,"...and just like that, we're unemployed

Oompa Loompa 0 - Soviet Russia 1

We go again Friday...

#FM21 #Journeyman #Unemployed #OpenToWork",,,,,,,
1439,"After 8years and 10months at mt job, I've lost my job because of #covid19. Today is my last working day with them and though I'm unsure of whats next,  I'm excited for my next chapter in life.
I was made redundant. Another door will surely open. #ToLife #OpenToWork",,,,,,,
1440,Job hunting? Have a look at our jobs board and plan your next move. #ConstructionTRS #jobs #opentowork #careers #employment #jobsearch #stepup #nextmove,,,,,,,
1441,"Twitter, Please Do Your Magic

#opentowork #jobseekers #architecture #arsitek",,,,,,,
1442,"We are hiring!!!

Meet the requirements? 

Send your CVs to careers@prosperisholdings.com 

#ProsperisHoldings #opentowork",,,,,,,
1443,"D4 #100DaysOfCode 

All about Objects and Arrays today on the Basics of #JavaScript on #freeCodeCamp.

What #opensource JavaScript projects would you recommend getting involved with?

#opentowork",,,,,,,
1444,"#Hiring spotlight going into the weekend for a #VMWare Systems Engineer 

#OpenToWork #ITjobs #ITrecruiting #TechJobs #Technology #Staffing #Virtualization #aws #gcp #azure #Talent #DreamJob

https://stand8.io/search-jobs/",,,,,,,
1445,What happened to days where you can have one or two interviews and get a job offer? Rounds and rounds of interviews and assessments these days... #HR #jobsearch #opentowork,,,,,,,
1446,"I am actively searching for employment in the Boston and NE Area, for an Interior Design position.
#interiordesign #interiorarchitecture #design #student #designstudent #jobsearch #jobshiring #jobopportunity #jobhunting #jobhunt #jobalert #hiringnow #opentowork #jobrecruit",,,,,,,
1447,There's still so many jobs going up. It's been a great day. Take a look #ConstructLondon #ConstructionTRS #Jobs #Careers #Opentowork,,,,,,,
1448,"**HEAD OF FAMILY LEGAL AID VACANCY, NORTH LONDON** Seeking a Solicitor or Legal Executive with at least five years PQE, must have expertise in domestic violence and publicly funded children matters. 01954208061 or cwaters@law-staff.co.uk #law #jobs #lawfirms #opentowork #legal",,,,,,,
1449,"Miles to go.
#OpenToWork
https://lnkd.in/gWG67k4",,,,,,,
1450,"Hallo my name Sahidin Maulana, i have good attitude, and good skill on architec software.

This my project interior design for apartment in Jakarta - Indonesia.

#opentowork #architecture #interiordesign #design #homedecor #Indonesia",,,,,,,
1451,"Introducing the first ever GRADUAN GLOBAL Virtual Career Fair! Meet global leading Malaysian employers and discover more career opportunities from wherever and whenever you are!

More details at: https://graduan.com/global

#opentowork #freshgraduate #jobs #careerfair #recruitment",,,,,,,
1452,"D7 #100DaysOfCode 

Converted a #python file to a #jupyter notebook in #vscode. It plots Jira #data to show estimated time vs time spent. Whilst this is was an interesting exercise at the time, in hindsight, it was an indication of broken #culture!

#agile #leadership #opentowork",,,,,,,
1453,"Look and apply for high-paying medical sales jobs on the Top Tier Reps website!

http://toptierreps.com
.
.
.
#medsales #jobboard #agency #jobhunters #jobseeker #applynow #pharmaceuticalsalesrep #salesrep #opentowork #medicalsalesrep #medrep #job #1099sales #jobsearch",,,,,,,
1454,"Putting a post-Thanksgiving #Hiring spotlight on a #SecOps #Engineer in #LosAngeles

http://ow.ly/uFnn50Cv1Gd

#Security #InfoSec #Engineering #TechJobs #OpenToWork #Python #aws #LAjobs",,,,,,,
1455,"Just updated my #3D #portfolio website! Swing by for a more complete look at what I can do, I'm looking to begin a #gamedev #gamedesign  #career !! #3DModel #3dmodeling #Maya #Animation #ArtistOnTwitter #employment #JobSearch #opentowork #Yeg #work 
https://rcunninghamportfolio.weebly.com",,,,,,,
1456,"We are #HIRING for a #DevSecOps #Engineer for a top Financial Client in the #LosAngeles area. Check out the job below and reach out today to discuss the next step in your #career

https://stand8.io/wp-content/plugins/bullhorn-oscp/#/jobs/3286…

#Security #InfoSec #Engineering #TechJobs #OpenToWork #Python #AWS #LAjobs",,,,,,,
1457,"To all my friends #opentowork, this #podcast episode is for you: https://okt.to/u39WbC",,,,,,,
1458,"Hi, friends!  I am in hopes of expanding my network on LinkedIn.  If you could please add me, I will love you forever!  http://linkedin.com/in/hoots51 #OpenToWork #CareerChange #CommunityEngagement #CommunityDevelopment #Accessibility #Advocacy",,,,,,,
1459,"Is your LinkedIn post like a “Stock Market Index”?

The more, the network likes your post, the more it will reach a large audience.

#OpenToWork

Please #Like #Comment #Share

Thank You!

https://lnkd.in/gWG67k4",,,,,,,
1460,We're #hiring! Check out the link below and apply to join our team. #hiringduringcovid #opentowork #remotejobs #techforgood #accesstojustice #legaltechnology #legaltech,,,,,,,
1461,"I can’t believe I have 2 weeks until I graduate with my BA in Media Communication from 
@UToledo
! I am #opentowork and looking for my next opportunity in TV/Radio/News. Any leads/feedback are appreciated! You can check out my MMJ/reporter reel below. ",,,,,,,
1462,"Sadly, just as I was returning from maternity leave my role at Bidfood has been made redundant. If you’re looking for a highly skilled insight/CX/Marketing leader, with transformative change leadership and board level experience then send me a DM!  #opentowork #CX #Insight",,,,,,,
1463,"Just updated my linkedin profile 
and not yet sure how I feel about that prominent green #opentowork hashtag 
 Simultaneously, I am introducing my new personal website: https://biomonika.org
 https://linkedin.com/in/biomonika/",,,,,,,
1464,"Hi! I am Utkarsh, #MCA Fresher from #JaipurNationalUniversity Seeking Full-Time Job in #CloudComputing | #GoogleCloud | #AWS | #Android Roles.

#LinkedIn - https://linkedin.com/in/utkarsh-vashistha-9350b5115…
#OpenToWork #GCP #TechJobs #ITJobs #SoftwareEngineer
#CloudEngineer #Google #Tech  
@Utkarsh_2209",,,,,,,
1465,"Hi everyone! I am available to teach yoga classes in my local community. Due to the increase in coronavirus cases, all classes will be offered online until further notice. Please visit my website for more information. #remotework #yogateacher  #yogainstructor #opentowork",,,,,,,
